04/02/2019;03:29:39;14.82 km/h;Liviano;Zamora - Loja
04/02/2019;03:29:47;11.11 km/h;Liviano;Loja - Zamora
04/02/2019;03:29:55;14.56 km/h;Mediano;Loja - Zamora
04/02/2019;03:30:08;20.42 km/h;Liviano;Zamora - Loja
04/02/2019;03:32:25;20.60 km/h;Liviano;Zamora - Loja
04/02/2019;03:32:52;10.59 km/h;Liviano;Loja - Zamora
04/02/2019;03:33:45;22.19 km/h;Liviano;Zamora - Loja
04/02/2019;03:34:30;20.66 km/h;Liviano;Loja - Zamora
04/02/2019;03:35:17;22.95 km/h;Liviano;Zamora - Loja
04/02/2019;03:35:20;21.74 km/h;Liviano;Loja - Zamora
04/02/2019;03:35:26;16.94 km/h;Liviano;Loja - Zamora
04/02/2019;03:35:43;10.04 km/h;Liviano;Zamora - Loja
04/02/2019;03:36:04;20.32 km/h;Liviano;Zamora - Loja
04/02/2019;03:38:36;24.62 km/h;Liviano;Zamora - Loja
04/02/2019;03:45:04;31.34 km/h;Liviano;Zamora - Loja
04/02/2019;03:48:16;11.62 km/h;Liviano;Zamora - Loja
04/02/2019;03:49:09;27.73 km/h;Liviano;Loja - Zamora
04/02/2019;03:50:38;27.02 km/h;Liviano;Loja - Zamora
04/02/2019;03:51:59;14.03 km/h;Liviano;Zamora - Loja
04/02/2019;03:53:12;19.13 km/h;Liviano;Loja - Zamora
04/02/2019;03:53:23;14.24 km/h;Liviano;Loja - Zamora
04/02/2019;03:53:52;10.17 km/h;Liviano;Loja - Zamora
04/02/2019;03:56:39;18.46 km/h;Liviano;Zamora - Loja
04/02/2019;04:01:08;14.03 km/h;Liviano;Loja - Zamora
04/02/2019;04:04:01;24.98 km/h;Liviano;Loja - Zamora
04/02/2019;04:06:44;9.20 km/h;Liviano;Loja - Zamora
04/02/2019;04:06:50;15.34 km/h;Liviano;Zamora - Loja
04/02/2019;04:07:47;12.52 km/h;Liviano;Zamora - Loja
04/02/2019;04:08:37;17.01 km/h;Liviano;Loja - Zamora
04/02/2019;04:10:44;10.19 km/h;Liviano;Zamora - Loja
04/02/2019;04:11:01;25.29 km/h;Liviano;Loja - Zamora
04/02/2019;04:12:12;21.36 km/h;Liviano;Loja - Zamora
04/02/2019;04:12:18;17.90 km/h;Liviano;Zamora - Loja
04/02/2019;04:14:07;24.87 km/h;Liviano;Zamora - Loja
04/02/2019;04:14:20;16.07 km/h;Liviano;Loja - Zamora
04/02/2019;04:14:33;11.87 km/h;Liviano;Loja - Zamora
04/02/2019;04:14:34;20.12 km/h;Liviano;Zamora - Loja
04/02/2019;04:14:45;8.13 km/h;Liviano;Zamora - Loja
04/02/2019;04:14:50;21.49 km/h;Liviano;Zamora - Loja
04/02/2019;04:15:38;17.55 km/h;Liviano;Loja - Zamora
04/02/2019;04:16:54;24.58 km/h;Liviano;Loja - Zamora
04/02/2019;04:17:10;31.06 km/h;Liviano;Zamora - Loja
04/02/2019;04:17:28;17.54 km/h;Liviano;Loja - Zamora
04/02/2019;04:17:48;9.93 km/h;Liviano;Loja - Zamora
04/02/2019;04:18:14;14.69 km/h;Liviano;Loja - Zamora
04/02/2019;04:19:41;22.32 km/h;Pesado;Zamora - Loja
04/02/2019;04:20:18;19.20 km/h;Pesado;Zamora - Loja
04/02/2019;04:20:25;22.28 km/h;Liviano;Loja - Zamora
04/02/2019;04:20:35;18.28 km/h;Mediano;Loja - Zamora
04/02/2019;04:20:41;17.13 km/h;Liviano;Zamora - Loja
04/02/2019;04:20:54;23.94 km/h;Liviano;Loja - Zamora
04/02/2019;04:21:05;32.10 km/h;Liviano;Loja - Zamora
04/02/2019;04:21:09;21.39 km/h;Liviano;Loja - Zamora
04/02/2019;04:21:36;21.36 km/h;Liviano;Loja - Zamora
04/02/2019;04:21:49;28.27 km/h;Mediano;Loja - Zamora
04/02/2019;04:21:53;21.18 km/h;Pesado;Loja - Zamora
04/02/2019;04:22:17;26.25 km/h;Liviano;Zamora - Loja
04/02/2019;04:22:23;19.91 km/h;Liviano;Loja - Zamora
04/02/2019;04:23:01;13.13 km/h;Liviano;Loja - Zamora
04/02/2019;04:23:06;12.19 km/h;Liviano;Loja - Zamora
04/02/2019;04:23:17;16.66 km/h;Liviano;Zamora - Loja
04/02/2019;04:25:59;18.11 km/h;Liviano;Zamora - Loja
04/02/2019;04:26:36;25.12 km/h;Liviano;Loja - Zamora
04/02/2019;04:26:38;26.13 km/h;Liviano;Loja - Zamora
04/02/2019;04:26:53;9.50 km/h;Liviano;Zamora - Loja
04/02/2019;04:27:22;14.94 km/h;Liviano;Loja - Zamora
04/02/2019;04:27:35;29.39 km/h;Liviano;Zamora - Loja
04/02/2019;04:28:17;30.75 km/h;Liviano;Loja - Zamora
04/02/2019;04:28:29;25.16 km/h;Liviano;Loja - Zamora
04/02/2019;04:28:45;16.30 km/h;Liviano;Zamora - Loja
04/02/2019;04:29:35;15.03 km/h;Liviano;Zamora - Loja
04/02/2019;04:30:29;14.67 km/h;Liviano;Zamora - Loja
04/02/2019;04:30:33;20.94 km/h;Liviano;Loja - Zamora
04/02/2019;04:30:48;18.02 km/h;Liviano;Loja - Zamora
